Unnamed: 0,Unnamed: 0.1,url_meeting,url,paragraph_number,paragraph,corridor,daily,Year,Month,Conference,Location,Link,Dailies?,COMMENTS,institution,mentioned_countries
7679,37,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,37,"On Thursday, IPCC Chair Lee invited the FiTT Co-Chairs to present the draft decision. Co-Chair Helen Plume (New Zealand) said some adjustments were made to the budget to reflect the discussions in the FiTT.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['New Zealand']
7683,41,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,41,Germany urged clearly stating in the resource mobilization strategy that the delivery of the products of the AR6 were at stake and called for the plenary to evaluate any activity that goes beyond the core business of the IPCC. Saudi Arabia suggested that the IPCC should not accept additional requests without an upfront commitment of financial resources.,0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Germany', 'Saudi Arabia']"
7684,42,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,42,Switzerland said it was the responsibility of the governments to support the work of the IPCC and suggested focusing efforts on governments to obtain additional resources. The UK said the IPCC should mostly be funded by governments and suggested awaiting the results of the letter sent to member states before approaching new donors. France called for putting in place mechanisms to ensure the independence of the Panel.,0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['France', 'Switzerland']"
7685,43,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,43,"Brazil suggested engaging in partnerships for specific events, and Ecuador noted the possibility of cooperation among UN agencies to participate in the organization of meetings.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Ecuador', 'Brazil']"
7686,44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,44,"IPCC Chair Lee clarified that partners had been identified internally and had not yet been contacted. Belgium asked who the newly identified donors were. Secretary Mokssit said they were African Development Bank, Asian Development Bank, Inter-American Development Bank, European Bank for Reconstruction and Development, International Finance Corporation, and the World Bank. He said the FiTT could hold further deliberations on this issue.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['Belgium']
7687,45,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,45,"Sweden, with the US, noted the need to take steps to mobilize resources alongside a careful management of costs. China called for the Secretariat to work with member governments and international organizations toward these goals. The US said a comparison between current contributions and expected contributions under an assessed scale would be informative. On reducing expenditures, he said there was a need to find cost-saving opportunities regarding meeting participation.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['China', 'Sweden']"
7688,46,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,46,"Brazil, Tanzania and Morocco underscored the need to avoid compromising the ability of developing countries to participate in the IPCC’s work in an effort to reduce expenditures. Japan called for harnessing existing networks to help build capacity among developing country scientists.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Morocco', 'Brazil', 'Japan']"
7689,47,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,47,"Mexico said a list of in-kind contributions made by member states would be useful. Mali proposed defining member states’ budgetary contributions alongside voluntary contributions, in line with prevailing practice in some UN agencies. Madagascar suggested that member states make contributions through the WMO by earmarking amounts to the IPCC. Nigeria said the reason for the declining trend in contributions needs to be identified.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Nigeria', 'Madagascar', 'Mexico', 'Niger', 'Mali']"
7698,56,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,56,"Mali commended a workshop held in June 2016 with the presence of IPCC Chair Lee, which was attended by many parliamentarians and young researchers from Francophone Africa, and called for a continuation of outreach efforts in developing countries. In response to a question by Belgium, the IPCC Secretariat provided information on the composition of the Communication Action Team. Spain referred to a WMO campaign that consisted of brief videos with weather reports in 2050, calling for such inexpensive yet high-impact communications.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Mali', 'Belgium', 'Spain']"
7700,58,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,58,"STATUS WITH RESPECT TO THE ESTABLISHMENT OF THE TSUs: On Monday, IPCC Chair Lee asked the WG Co-Chairs for oral reports. WGI Co-Chair Valérie Masson-Delmotte (France) said the WGI TSU has been established and is operational to support the special report on 1.5°C, noting its budget for 2016 and 2017 and that the TSU was recruiting further staff members. She reported that the WGI TSU host institution is the Université Paris Saclay, France.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['France']
7701,59,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,59,"WGII Co-Chair Hans-Otto Portner (Germany) said office space for the WGII TSU has been leased and staffing expanded. He reported that the host WGII institution is Alfred-Wegener-Institute, Germany. Reporting on the progress made on the South African component of the TSU, WGII Co-Chair Debra Roberts (South Africa) said administrative arrangements were being developed to support scientists and was being hosted by University of Kwazulu Natal, South Africa.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Germany', 'South Africa']"
7702,60,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,60,"WGIII Co-Chair Jim Skea (UK) said the WGIII TSU was “well established” to support the IPCC’s work and reported that the WGIII TSU host institution is Imperial College London, UK. He also noted that progress was being made in setting up the Indian component of the TSU at the Indian Institute of Management – Ahmedabad, which is led by the WGIII Co-Chair Priyadarshi Shukla.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['India']
7703,61,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,61,"TFI Co-Chair, Kiyoto Tanabe (Japan) said the TFI TSU has been working “seamlessly” and a new head of the TFI TSU has been recruited. He reported that the TFI TSU host institution is still the Institute for Global Environmental Strategies, Japan",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['Japan']
7706,64,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,64,"During discussions, many countries, including Chad, Comoros, Mali, and Switzerland, called for enhancing and reinforcing the capacity of national focal points. Norway said the IPCC needed close cooperation with national focal points and urged maintaining an up-to-date contact list of national focal points.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Chad', 'Mali', 'Switzerland', 'Norway', 'Comoros']"
7707,65,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,65,"South Africa said the proposed actions were based on decisions taken by IPCC-41 and urged their implementation. Swaziland suggested the proposed actions could be carried out in a sequential manner. Ethiopia supported the proposal, hoping it would increase the level of engagement by politicians in his country and enhance participation by young researchers.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['South Africa', 'Ethiopia']"
7708,66,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,66,"Tanzania urged addressing stumbling blocks that hinder participation by developing countries. Congo, Mali, Benin and Togo underlined the role of language barriers in preventing the involvement of some researchers and consideration of literature from developing countries.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Mali', 'Togo', 'Congo', 'Benin']"
7709,67,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,67,"Lamenting the small number of review editors and contributing authors from developing countries, Indonesia suggested, inter alia: considering the professional experience of scientists from developing countries; increasing the involvement of early career scientists; and developing a database of IPCC data in developing countries. Chad called on the IPCC to provide grants for researchers to pursue masters degrees. Zimbabwe called for support for young scientists beyond workshops and to include funding for research. The US urged discussing this issue together with the IPCC Scholarship Programme.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Chad', 'Indonesia', 'Zimbabwe']"
7710,68,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,68,"On access to information, India, with Benin, urged facilitating the access of developing country experts to international peer-reviewed journals and suggested using national communications as a source of information. The US asked for an update on the status of UNEP’s library facility. The Secretariat noted that a partnership agreement between the IPCC and UNEP would be finalized in the next few days. Switzerland said the partnership needs to be based on the principles of full transparency and the autonomy of the IPCC. France noted the importance of this agreement in the assessment report production process. UNEP clarified that there was still some paperwork to be completed but that arrangements would be shortly finalized, and assured the Panel of UNEP’s willingness to provide all available information and communication resources to the IPCC. WGII Vice-Chair Andreas Fischlin offered, as a fallback case, to seek support from institutions such as the ETH Zurich library, which has helped in the past to make scientific literature available to the IPCC, to give access to authors and others during the AR6 process.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['France', 'Switzerland', 'Benin', 'India']"
7711,69,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,69,"On regional activities, noting the IPCC plenary has not convened in the Caribbean and Latin American region in recent times, Venezuela, supported by WGIII Vice-Chair Ramon Pichs-Madruga and Dominican Republic, called for better regional balance for IPCC events. Niger called on greater collaboration between the IPCC and regional organizations, and Spain highlighted the Iberoamerican Network of Climate Change Offices. Zimbabwe stressed the importance of involvement by the IPCC through its Bureau in the organization of plans of action at the regional level. Lesotho said the participation of experts from least developed countries needed to be enhanced. ",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Dominican Republic', 'Lesotho', 'Spain', 'Dominica', 'Niger', 'Zimbabwe']"
7712,70,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,70,"On pre-session briefings, the UK supported the aims of holding pre-session briefings but, with the US, France and Germany noted the budgetary implications of such meetings. The US said it was unclear what the briefing sessions would achieve. The Secretariat said the briefings would allow focal points to share best practices on how they have engaged their scientists in the work of the IPCC. WGIII Vice-Chair Pichs-Madruga said pre-session briefings would help developing countries prepare for plenary sessions. Germany said the briefings could happen once or twice in an assessment cycle and called for in-session briefings instead of pre-session briefings, noting budget limitations. In response to questions on the budgetary implications of pre-session briefings, IPCC Chair Lee said the financial implications of the proposed actions will be assessed under the agenda item on Budget for the years 2016, 2017, 2018 and 2019.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Germany', 'France']"
7713,71,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,71,"Leo Meyer, University College London, presented a recently-launched project regarding enhancing the participation of developing countries in the IPCC, aimed initially at increasing participation by African climate scientists in the AR6. He said that activities under the project included workshops, e-learning courses, and training for African researchers that would like to be nominated as authors or review editors for the AR6. Meyer noted that while funding for 2017 is still a problem, funds are currently being sought, and welcomed feedback and questions from the Panel members. Germany drew attention to other initiatives of the sort in her country, including Regional Science Service Centers.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['Germany']
7721,79,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,79,"While the US, Japan and Germany supported the recommendations, there were suggestions for the disclosure form. The US suggested that it should be clarified on who is required to complete the form. Several countries asked for specific wordings to be clarified to avoid uncertainty on how to complete the form. The UK added evaluation of conflict of interest should be completed before the applicant can participate in IPCC activities. Sweden queried what type of feedback would be given to the applicants.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Germany', 'Sweden', 'Japan']"
7722,80,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,80,"The US, Belgium and Saudi Arabia suggested developing a recommendation on what to do if there is a perceived conflict of interest.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Belgium', 'Saudi Arabia']"
7723,81,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,81,"Saudi Arabia underscored the need to keep the process objective and non-prohibitive, noting that this policy could impede the participation of scientists from developing countries in the work of the IPCC. He said the form should make it clear to the applicant if there is a conflict of interest, rather than leaving it to the Committee’s decision. He suggested that the Panel return to this document after further revisions.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['Saudi Arabia']
7725,83,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,83,"WGII Vice-Chair Sergey Semenov, Saudi Arabia, the Russian Federation, Dominican Republic and Algeria expressed concerns over potential ambiguities in the form, with Saudi Arabia suggesting that the Committee learn from the policies of other international organizations, revise the form and return to this issue at a future meeting. Germany and the UK underscored that the Panel is reviewing only the form, not the policy. WGIII Vice-Chair Andy Reisinger, supported by Hungary, suggested appending fictional examples of COI forms to provide a clearer idea of the level of detail and type of information sought.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Germany', 'Algeria', 'Dominican Republic', 'Dominica', 'Saudi Arabia', 'Hungary', 'Russian Federation']"
7726,84,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,84,"The US queried the budgetary implications of discontinuing the Expert Advisory Group and, supported by Belgium, suggested adding to the decision that Committee members could attend meetings virtually rather than in person to ease efforts to achieve quorum.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['Belgium']
7727,85,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,85,"Saudi Arabia reiterated calls to develop a policy on what to do should there be an apparent or perceived conflict of interest, noting that some organizations have waivers in such cases under specific circumstances.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['Saudi Arabia']
7735,93,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,93,"Many countries called for a more concise, shorter SR focused on impacts and pathways associated with a 1.5 °C warming, in line with the request by the UNFCCC. Given the short time frame, many also stressed the need to avoid redundancy and ensure the report’s policy relevance. Tanzania and Luxembourg said that it was not clear how chapters four (strengthening the global response) and five (approaches to implement the strengthened response) were distinct, while Morocco questioned if merging the chapters would be to the detriment of some parts of those chapters. Others noted that some of the issues could be taken up later in the AR6. Brazil urged a politically-neutral report and said that while a readable and concise report is important, this should not limit the analysis that might be needed. Many countries also emphasized the importance of accessibility of the report. Several countries suggested a short, focused summary for policymakers (SPM), with Belgium and Luxembourg suggesting that the currently-labeled SPM could be turned into a Technical Summary.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Luxembourg', 'Belgium', 'Brazil', 'Morocco']"
7736,94,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,94,"In contrast, Saudi Arabia and the Russian Federation called for accepting the outline of the SR as presented, noting that addressing a 1.5 °C warming had been a political decision by the UNFCCC, with Saudi Arabia warning against opening up the outline for discussion lest there be no agreement by the end of the week.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Saudi Arabia', 'Russian Federation']"
7737,95,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,95,"Tanzania, Chile and Zambia urged restricting focus to 1.5 °C and not higher degrees of warming.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Zambia', 'Chile']"
7738,96,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,96,"Saint Lucia lamented that only a single chapter had been dedicated to impacts and said impacts must be the first priority of the SR. Spain and others also suggested more attention to impacts. Some countries, including the US, questioned the availability of peer reviewed literature available for all of the elements of the outline, and several, including China, underlined the scientific credibility and objectivity of peer-reviewed literature.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['China', 'Saint Lucia', 'Spain']"
7739,97,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,97,South Africa called for “special efforts” to assess literature from developing countries. The Philippines said the limited modeling capacity of developing countries needs to be recognized. ,0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Philippines', 'South Africa']"
7740,98,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,98,"Japan highlighted the inclusion of information on the uncertainty of climate sensitivity and the emission scenarios. Mexico and Chile called for including short-lived climate pollutants. Canada supported the inclusion of global and regional information sources and coverage of the range of impacts. He also called for avoiding reference to the intended nationally determined contributions (INDCs) in the report, noting that they are expected to change over time.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Mexico', 'Canada', 'Japan', 'Chile']"
7742,100,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,100,"Several countries, with the exception of Saudi Arabia, supported the revision as presenting a more balanced, clearer outline and welcomed the shortened length.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['Saudi Arabia']
7743,101,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,101,"Saudi Arabia stressed the indicative nature of the outline and the content being subject to the availability of science. The US, supported by Hungary, suggested adding language on the indicative nature of the bullet points under each chapter of the outline, and, with Norway, Germany and others, on the need for the assessment to be based on peer-reviewed literature in accordance with IPCC principles.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Germany', 'Hungary', 'Norway', 'Saudi Arabia']"
7744,102,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,102,"Saudi Arabia regretted the merging of chapters four and five, and called for references to a warming of 2 °C or higher as a benchmark for comparison and to spillover effects of far-reaching and accelerated mitigation actions. ",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['Saudi Arabia']
7745,103,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,103,"The UK, with Belgium, Luxembourg, Japan, Norway, Spain, Ireland, Sweden, Congo and others, called for clear reference in chapter two on mitigation pathways to a warming of 2 °C for comparison purposes.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Norway', 'Japan', 'Sweden', 'Luxembourg', 'Belgium', 'Spain', 'Ireland', 'Congo']"
7746,104,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,104,"Saint Lucia, with Marshall Islands and Bahamas, called for more extensive coverage of impacts, possibly in two chapters, addressing global, regional, sectoral and other impacts. WGII Vice-Chair Fischlin noted the advantages of having one larger chapter on impacts, saying that doing so contributes to an integrated understanding of the issue.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Saint Lucia', 'Marshall Islands', 'Bahamas']"
7747,105,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,105,"Solomon Islands, with Nicaragua, El Salvador and Ecuador, called for an explicit reference to loss and damage.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Nicaragua', 'Ecuador', 'Solomon Islands', 'El Salvador']"
7748,106,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,106,"The Netherlands, Austria, Spain and others, opposed by Norway, called for inclusion of a Technical Summary, with Belgium suggesting the Technical Summary be based on chapter summaries. The Netherlands, Austria, Belgium and Luxembourg, opposed by Norway and Morocco, suggested that the 5-8 pages allotted to the SPM include figures and tables to allow for a shorter report. Afghanistan suggested that regional impacts be included in the form of tables as in the AR5.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Luxembourg', 'Belgium', 'Spain', 'Morocco', 'Netherlands', 'Austria', 'Norway', 'Afghanistan']"
7750,108,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,108,"Saint Lucia expressed concern that the decision paragraph stating that the report will assess literature focusing on 1.5 °C compared to 2 °C and, where warranted, comparison with high levels of warming suggests that the focus of the report may be on comparing 1.5°C to 2°C, rather than a focus on the impacts and emissions pathways of 1.5 °C. Supported by the US, WGIII Vice Chair Reisinger, the Marshall Islands, Germany, and Jamaica, she called for removing this paragraph in the decision and instead referring to a comparison with 2 °C or higher in the outline, on the relevant bullets on impacts and emissions pathways. WGIII Vice-Chair Diana Ürge-Vorsatz stated that linking to temperature may exclude some literatures, such as in the social sciences and quantitative bottom-up literatures that are not able to link directly to temperatures. Saudi Arabia supported the outline, saying that the scientists should be trusted to decide where a comparison is warranted.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Germany', 'Saint Lucia', 'Marshall Islands', 'Saudi Arabia', 'Jamaica']"
7751,109,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,109,"Responding to comments, Chair Krug proposed adding to the chapters on emissions pathways and impacts a reference to “1.5 °C compared with 2 °C and, where warranted by the literature, comparison with higher levels of warming.” Saint Lucia, Brazil and China expressed support for this change.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['China', 'Saint Lucia', 'Brazil']"
7752,110,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,110,"On net zero emissions, Japan and the Philippines suggested removing the term “net zero” and leaving it as “assessing current and emerging mitigation options and associated opportunities and challenges.” Norway called for keeping reference to net zero, saying it is important to address issues relevant to achieving a balance between emissions and removals by sinks.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Philippines', 'Norway', 'Japan']"
7753,111,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,111,"Responding to comments, Chair Krug proposed to delete reference to net zero emissions. Saudi Arabia said they would not be prepared to accept the outline without reference to net zero emissions, noting that the term was originally “negative emissions.” Krug suggested that the term “emerging mitigation options” was broad enough to include negative emissions. Norway and Ireland expressed trust that negative emissions would be addressed and supported the text as proposed by Chair Krug. WGII Vice-Chair Semenov suggested replacing “net zero emissions” with “zero net emissions” and referring to “including zero negative emission methodologies.”",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Ireland', 'Norway', 'Saudi Arabia']"
7762,120,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,120,The Netherlands called for more representative default factors and said global IPCC default factors should only be used as the last resort.,0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['Netherlands']
7763,121,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,121,"Republic of Korea, supported by Belgium and Japan, proposed to include direct measurement of GHG emissions from sources, noting that they help to improve accuracy of estimates. Switzerland, with the US, asked how remote sensing could be combined with the bottom-up monitoring system of the Paris Agreement.",0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,"['Switzerland', 'Belgium', 'Japan']"
7764,122,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44/summary-report-17-20-october-2016,122,Togo enquired about the software that would go along with the 2019 Refinement report and stressed the importance of translating into French. TFI Co-Chair Eduardo Calvo Buendía said the question of software would be taken up at the next Task Force Bureau meeting.,0,False,2016,October,IPCC 44,Bangkok,https://enb.iisd.org/events/44th-session-ipcc-ipcc-44,n,,IPCC,['Togo']
